"ID","Canonical_ID"
"UCLA___ENGCOMP 195",6395
"UCLA___ENVIRON M1A",5223
"UCLA___ENVIRON M1B",5224
"UCLA___ENVIRON M1CW",5225
"UCLA___ENVIRON 10",6396
"UCLA___ENVIRON 12",6397
"UCLA___ENVIRON 25",6398
"UCLA___ENVIRON M30",6136
"UCLA___ENVIRON M30SL",6137
"UCLA___ENVIRON M102",5785
"UCLA___ENVIRON M103",6399
"UCLA___ENVIRON M111",4680
"UCLA___ENVIRON 121",6400
"UCLA___ENVIRON M125",6401
"UCLA___ENVIRON M126",6402
"UCLA___ENVIRON M131",6403
"UCLA___ENVIRON M133",6404
"UCLA___ENVIRON 134",6405
"UCLA___ENVIRON 140",6406
"UCLA___ENVIRON M147",5388
"UCLA___ENVIRON 150",6407
"UCLA___ENVIRON M153",4309
"UCLA___ENVIRON 155",6408
"UCLA___ENVIRON 157",6409
"UCLA___ENVIRON C159",6410
"UCLA___ENVIRON 160",6411
"UCLA___ENVIRON M161",6412
"UCLA___ENVIRON 162",6413
"UCLA___ENVIRON 163",6414
"UCLA___ENVIRON M164",6415
"UCLA___ENVIRON 166",6416
"UCLA___ENVIRON M167",6417
"UCLA___ENVIRON 168",6418
"UCLA___ENVIRON M169",4010
"UCLA___ENVIRON 175",6419
"UCLA___ENVIRON 180A",6420
"UCLA___ENVIRON 180B",6421
"UCLA___ENVIRON 180C",6422
"UCLA___ENVIRON 185C",6423
"UCLA___ENVIRON 186",6424
"UCLA___ENVIRON 188A",6425
"UCLA___ENV HLT 100",6426
"UCLA___ENV HLT 101",6427
"UCLA___ENV HLT 112",6428
"UCLA___ENV HLT 120",6429
"UCLA___ENV HLT C125",6430
"UCLA___ENV HLT C135",6431
"UCLA___ENV HLT C140",6432
"UCLA___ENV HLT C152D",6433
"UCLA___ENV HLT C157",6434
"UCLA___ENV HLT C164",6435
"UCLA___ENV HLT M166",5151
"UCLA___ENV HLT 170",6436
"UCLA___ENV HLT M171",6437
"UCLA___ENV HLT C185A",6438
"UCLA___ENV HLT C185C",6439
"UCLA___ENV HLT C188",6440
"UCLA___EPIDEM 100",6441
"UCLA___EPIDEM 120",6442
"UCLA___EPIDEM 160",6443
"UCLA___EPIDEM 165",6444
"UCLA___ETHNMUS 5",6445
"UCLA___ETHNMUS 7",6446
"UCLA___ETHNMUS 8",6447
"UCLA___ETHNMUS 10A",6448
"UCLA___ETHNMUS 10B",6449
"UCLA___ETHNMUS 15",6450
"UCLA___ETHNMUS 20A",6451
"UCLA___ETHNMUS 20B",6452
"UCLA___ETHNMUS 20C",6453
"UCLA___ETHNMUS 21",6454
"UCLA___ETHNMUS 22",6455
"UCLA___ETHNMUS M25",6456
"UCLA___ETHNMUS 30",6457
"UCLA___ETHNMUS M35",6458
"UCLA___ETHNMUS 40",6459
"UCLA___ETHNMUS 45",6460
"UCLA___ETHNMUS 46",6461
"UCLA___ETHNMUS 46W",6462
"UCLA___ETHNMUS M50A",6463
"UCLA___ETHNMUS M50B",6464
"UCLA___ETHNMUS 60",6465
"UCLA___ETHNMUS M73",6466
"UCLA___ETHNMUS M80",6467
"UCLA___ETHNMUS 83",6468
"UCLA___ETHNMUS C100",6469
"UCLA___ETHNMUS 101",6470
"UCLA___ETHNMUS M103",6471
"UCLA___ETHNMUS 106A",6472
"UCLA___ETHNMUS 106B",6473
"UCLA___ETHNMUS M108A",4930
"UCLA___ETHNMUS 108B",6474
"UCLA___ETHNMUS M109",3964
"UCLA___ETHNMUS M110A",3978
"UCLA___ETHNMUS M110B",3979
"UCLA___ETHNMUS M111",3970
"UCLA___ETHNMUS 113",6475
"UCLA___ETHNMUS M115",4937
"UCLA___ETHNMUS M116",4938
"UCLA___ETHNMUS 117",6476
"UCLA___ETHNMUS M119",3962
"UCLA___ETHNMUS CM120",3965
"UCLA___ETHNMUS C121",6477
"UCLA___ETHNMUS 122",6478
"UCLA___ETHNMUS M123",3984
"UCLA___ETHNMUS M130",4227
"UCLA___ETHNMUS M131",6479
"UCLA___ETHNMUS M134",4335
"UCLA___ETHNMUS 135",6480
"UCLA___ETHNMUS 136A",6481
"UCLA___ETHNMUS C136B",6482
"UCLA___ETHNMUS C140",6483
"UCLA___ETHNMUS C141",6484
"UCLA___ETHNMUS 142",6485
"UCLA___ETHNMUS 143",6486
"UCLA___ETHNMUS 144",6487
"UCLA___ETHNMUS 145",6488
"UCLA___ETHNMUS 146",6489
"UCLA___ETHNMUS 147",6490
"UCLA___ETHNMUS 148",6491
"UCLA___ETHNMUS C150",6492
"UCLA___ETHNMUS C155",6493
"UCLA___ETHNMUS C156A",6494
"UCLA___ETHNMUS 157",6495
"UCLA___ETHNMUS 158",6496
"UCLA___ETHNMUS C159",6497
"UCLA___ETHNMUS 160",6498
"UCLA___ETHNMUS 163",6499
"UCLA___ETHNMUS 164",6500
"UCLA___ETHNMUS C165",6501
"UCLA___ETHNMUS 171",6502
"UCLA___ETHNMUS M173",6503
"UCLA___ETHNMUS 174",6504
"UCLA___ETHNMUS 175",6505
"UCLA___ETHNMUS M176",6506
"UCLA___ETHNMUS 177",6507
"UCLA___ETHNMUS C178",6508
"UCLA___ETHNMUS 181",6509
"UCLA___ETHNMUS CM182",6510
"UCLA___ETHNMUS 183",6511
"UCLA___ETHNMUS C184",6512
"UCLA___ETHNMUS 188",6513
"UCLA___ELTS 20",6514
"UCLA___ELTS M25",6515
"UCLA___ELTS 30",6516
"UCLA___ELTS 56",6517
"UCLA___ELTS C101XP",6518
"UCLA___ELTS 103",6519
"UCLA___ELTS 110XP",6520
"UCLA___ELTS 112",6521
"UCLA___ELTS 120XP",6522
"UCLA___ELTS M125",4778
"UCLA___ELTS CM126",4779
"UCLA___ELTS 140",6523
"UCLA___ELTS 146",6524
"UCLA___ELTS 150",6525
"UCLA___ELTS 151",6526
"UCLA___ELTS 167",6527
"UCLA___ELTS 187",6528
"UCLA___ELTS 191",6529
"UCLA___ELTS 195",6530
"UCLA___FILIPNO 1",6531
"UCLA___FILIPNO 2",6532
"UCLA___FILIPNO 3",6533
"UCLA___FILIPNO 3R",6534
"UCLA___FILIPNO 4",6535
"UCLA___FILIPNO 5",6536
"UCLA___FILIPNO 6",6537
"UCLA___FILIPNO 8",6538
"UCLA___FILIPNO 100A",6539
"UCLA___FILIPNO 124",6540
"UCLA___FILIPNO 130A",6541
"UCLA___FILIPNO 152",6542
"UCLA___FILIPNO 155",6543
"UCLA___FILIPNO 170",6544
"UCLA___FILM TV 4",6545
"UCLA___FILM TV 6A",6546
"UCLA___FILM TV 10A",6547
"UCLA___FILM TV 15",6548
"UCLA___FILM TV 33",6549
"UCLA___FILM TV 34",6550
"UCLA___FILM TV M50",6140
"UCLA___FILM TV 51",6551
"UCLA___FILM TV 84A",6552
"UCLA___FILM TV 103A",6553
"UCLA___FILM TV 103B",6554
"UCLA___FILM TV 106B",6555
"UCLA___FILM TV 106C",6556
"UCLA___FILM TV 106D",6557
"UCLA___FILM TV 107",6558
"UCLA___FILM TV 108",6559
"UCLA___FILM TV 109",6560
"UCLA___FILM TV M111",6561
"UCLA___FILM TV 112",6562
"UCLA___FILM TV 113",6563
"UCLA___FILM TV 114",6564
"UCLA___FILM TV M117",4936
"UCLA___FILM TV C118",6565
"UCLA___FILM TV C120",6566
"UCLA___FILM TV 122D",6567
"UCLA___FILM TV 122E",6568
"UCLA___FILM TV 122J",6569
"UCLA___FILM TV 122M",6570
"UCLA___FILM TV 122N",6571
"UCLA___FILM TV M124",6572
"UCLA___FILM TV 126",6573
"UCLA___FILM TV 128",6574
"UCLA___FILM TV 130",6575
"UCLA___FILM TV 131",6576
"UCLA___FILM TV 132",6577
"UCLA___FILM TV 133A",6578
"UCLA___FILM TV 133B",6579
"UCLA___FILM TV 134",6580
"UCLA___FILM TV 135A",6581
"UCLA___FILM TV 135B",6582
"UCLA___FILM TV 135C",6583
"UCLA___FILM TV 140",6584
"UCLA___FILM TV C142",6585
"UCLA___FILM TV C143",6586
"UCLA___FILM TV C144",6587
"UCLA___FILM TV C145",6588
"UCLA___FILM TV 146",6589
"UCLA___FILM TV C147",6590
"UCLA___FILM TV C148",6591
"UCLA___FILM TV 150",6592
"UCLA___FILM TV 151",6593
"UCLA___FILM TV 152",6594
"UCLA___FILM TV C152C",6595
"UCLA___FILM TV 153",6596
"UCLA___FILM TV 154",6597
"UCLA___FILM TV C154B",6598
"UCLA___FILM TV 155",6599
"UCLA___FILM TV C157",6600
"UCLA___FILM TV 163",6601
"UCLA___FILM TV 164",6602
"UCLA___FILM TV C168",6603
"UCLA___FILM TV 175A",6604
"UCLA___FILM TV 175B",6605
"UCLA___FILM TV 180A",6606
"UCLA___FILM TV 180B",6607
"UCLA___FILM TV C181A",6608
"UCLA___FILM TV C181B",6609
"UCLA___FILM TV C181C",6610
"UCLA___FILM TV 182",6611
"UCLA___FILM TV 183A",6612
"UCLA___FILM TV 183B",6613
"UCLA___FILM TV 183C",6614
"UCLA___FILM TV 184B",6615
"UCLA___FILM TV 185",6616
"UCLA___FILM TV C186A",6617
"UCLA___FILM TV C186B",6618
"UCLA___FILM TV C186C",6619
"UCLA___FILM TV 187A",6620
"UCLA___FILM TV 187B",6621
"UCLA___FILM TV 187C",6622
"UCLA___FILM TV 188A",6623
"UCLA___FILM TV 195CE",6624
"UCLA___FOOD ST M25",6515
"UCLA___FOOD ST 27",6625
"UCLA___FOOD ST 35",6626
"UCLA___FOOD ST M79",6627
"UCLA___FOOD ST M132",6206
"UCLA___FOOD ST 133W",6628
"UCLA___FOOD ST M136",6629
"UCLA___FOOD ST 141",6630
"UCLA___FOOD ST 142",6631
"UCLA___FOOD ST M157",4889
"UCLA___FOOD ST 159",6632
"UCLA___FOOD ST M167",6633
"UCLA___FOOD ST M170XP",5395
"UCLA___FOOD ST M176XP",5399
"UCLA___FOOD ST M177",6634
"UCLA___FOOD ST M179",6635
"UCLA___FOOD ST 181",6636
"UCLA___FOOD ST 187",6637
"UCLA___FOOD ST 195C",6638
"UCLA___FOOD ST 195CE",6639
"UCLA___FOOD ST 196",6640
"UCLA___FOOD ST 199",6641
"UCLA___FRNCH 1",6642
"UCLA___FRNCH 2",6643
"UCLA___FRNCH 3",6644
"UCLA___FRNCH 4",6645
"UCLA___FRNCH 5",6646
"UCLA___FRNCH 6",6647
"UCLA___FRNCH 8",6648
"UCLA___FRNCH 9",6649
"UCLA___FRNCH 12",6650
"UCLA___FRNCH 14",6651
"UCLA___FRNCH 14W",6652
"UCLA___FRNCH 16",6653
"UCLA___FRNCH 41",6654
"UCLA___FRNCH 60",6655
"UCLA___FRNCH 100",6656
"UCLA___FRNCH 101",6657
"UCLA___FRNCH 104",6658
"UCLA___FRNCH 105",6659
"UCLA___FRNCH 107",6660
"UCLA___FRNCH 108",6661
"UCLA___FRNCH 109",6662
"UCLA___FRNCH 110XP",6663
"UCLA___FRNCH 114A",6664
"UCLA___FRNCH 114B",6665
"UCLA___FRNCH 114C",6666
"UCLA___FRNCH 115",6667
"UCLA___FRNCH 116",6668
"UCLA___FRNCH 117",6669
"UCLA___FRNCH 118",6670
"UCLA___FRNCH 119",6671
"UCLA___FRNCH 120",6672
"UCLA___FRNCH 121",6673
"UCLA___FRNCH 130",6674
"UCLA___FRNCH 133",6675
"UCLA___FRNCH 135",6676
"UCLA___FRNCH 136",6677
"UCLA___FRNCH 137",6678
"UCLA___FRNCH 138",6679
"UCLA___FRNCH 139",6680
"UCLA___FRNCH 140",6681
"UCLA___FRNCH 141",6682
"UCLA___FRNCH 142",6683
"UCLA___FRNCH 160",6684
"UCLA___FRNCH 161",6685
"UCLA___FRNCH 163",6686
"UCLA___FRNCH 164",6687
"UCLA___FRNCH 165",6688
"UCLA___FRNCH 166",6689
"UCLA___FRNCH 167",6690
"UCLA___FRNCH 169",6691
"UCLA___FRNCH 170",6692
"UCLA___FRNCH 191A",6693
"UCLA___FRNCH 191B",6694
"UCLA___FRNCH 195",6695
"UCLA___FRNCH 198",6696
"UCLA___GENDER 10",6697
"UCLA___GENDER 101W",6698
"UCLA___GENDER 102",6699
"UCLA___GENDER 103",6700
"UCLA___GENDER 104",6701
"UCLA___GENDER M104C",4928
"UCLA___GENDER 105",6702
"UCLA___GENDER M105A",6168
"UCLA___GENDER M105B",6169
"UCLA___GENDER M105C",6170
"UCLA___GENDER M105D",6171
"UCLA___GENDER M106",6703
"UCLA___GENDER M107A",6173
"UCLA___GENDER M107B",6174
"UCLA___GENDER 108S",6704
"UCLA___GENDER M109",3964
"UCLA___GENDER M110C",6705
"UCLA___GENDER M111",6561
"UCLA___GENDER 112",6706
"UCLA___GENDER 113",6707
"UCLA___GENDER M114",6708
"UCLA___GENDER M115",6709
"UCLA___GENDER M116",6710
"UCLA___GENDER 117",6711
"UCLA___GENDER M118",6712
"UCLA___GENDER 119",6713
"UCLA___GENDER 120SL",6714
"UCLA___GENDER M121",5648
"UCLA___GENDER 122",6715
"UCLA___GENDER 123",6716
"UCLA___GENDER M124",6572
"UCLA___GENDER 125",6717
"UCLA___GENDER M126",6215
"UCLA___GENDER M127",6718
"UCLA___GENDER M128",6719
"UCLA___GENDER 129",6720
"UCLA___GENDER 130",6721
"UCLA___GENDER 131",6722
"UCLA___GENDER CM132A",4932
"UCLA___GENDER M132B",4976
"UCLA___GENDER M133",4954
"UCLA___GENDER M133A",6723
"UCLA___GENDER M133B",6724
"UCLA___GENDER M133C",6725
"UCLA___GENDER 134",6726
"UCLA___GENDER M135C",4956
"UCLA___GENDER M136",6727
"UCLA___GENDER M137E",6728
"UCLA___GENDER 138",6729
"UCLA___GENDER 139",6730
"UCLA___GENDER M140C",4614
"UCLA___GENDER 141",6731
"UCLA___GENDER 142",6732
"UCLA___GENDER CM143XP",6733
"UCLA___GENDER M144",4964
"UCLA___GENDER 145",6734
"UCLA___GENDER M146",6735
"UCLA___GENDER M147A",6736
"UCLA___GENDER M147B",6737
"UCLA___GENDER M147C",4967
"UCLA___GENDER M147D",6738
"UCLA___GENDER M149",5330
"UCLA___GENDER 152",6739
"UCLA___GENDER 153",6740
"UCLA___GENDER M154P",4205
"UCLA___GENDER M154Q",4206
"UCLA___GENDER M154R",4207
"UCLA___GENDER M154T",4209
"UCLA___GENDER 156A",6741
"UCLA___GENDER M157",4980
"UCLA___GENDER M158",6742
"UCLA___GENDER 160",6743
"UCLA___GENDER M161",5660
"UCLA___GENDER M162",6744
"UCLA___GENDER M163",6745
"UCLA___GENDER M164",6746
"UCLA___GENDER M164A",4615
"UCLA___GENDER M165",6747
"UCLA___GENDER M167",6748
"UCLA___GENDER 168",6749
"UCLA___GENDER M169",4950
"UCLA___GENDER CM170",5463
"UCLA___GENDER M170C",6750
"UCLA___GENDER 171A",6751
"UCLA___GENDER M172",4013
"UCLA___GENDER M173B",6752
"UCLA___GENDER M174",6753
"UCLA___GENDER M175",6754
"UCLA___GENDER CM178",6035
"UCLA___GENDER M180B",6755
"UCLA___GENDER 185",6756
"UCLA___GENDER M185A",4052
"UCLA___GENDER M186A",6757
"UCLA___GENDER M186B",6758
"UCLA___GENDER 187",6759
"UCLA___GENDER M191D",6320
"UCLA___GENDER M191E",6321
"UCLA___GENDER M191F",5671
"UCLA___GENDER M195CE",4031
"UCLA___GENDER 197",6760
"UCLA___GENDER 198A",6761
"UCLA___GENDER 198B",6762
"UCLA___GENDER 198C",6763
"UCLA___GEOG 1",6764
"UCLA___GEOG 2",6765
"UCLA___GEOG 3",6766
"UCLA___GEOG 4",6767
"UCLA___GEOG 5",6768
"UCLA___GEOG 6",6769
"UCLA___GEOG 7",6770
"UCLA___GEOG 8",6771
"UCLA___GEOG 88A",6772
"UCLA___GEOG 88GE",6773
"UCLA___GEOG 101",6774
"UCLA___GEOG M102",5785
"UCLA___GEOG M103",6399
"UCLA___GEOG 106",6775
"UCLA___GEOG 107",6776
"UCLA___GEOG 108",6777
"UCLA___GEOG 109",6778
"UCLA___GEOG M110",5789
"UCLA___GEOG 115",6779
"UCLA___GEOG 116",6780
"UCLA___GEOG 117",6781
"UCLA___GEOG M118",4686
"UCLA___GEOG 119",6782
"UCLA___GEOG 120",6783
"UCLA___GEOG M125",6401
"UCLA___GEOG M126",6402
"UCLA___GEOG M127",6784
"UCLA___GEOG 130",6785
"UCLA___GEOG M131",6403
"UCLA___GEOG 133",6786
"UCLA___GEOG 135",6787
"UCLA___GEOG 136",6788
"UCLA___GEOG 138",6789
"UCLA___GEOG 139B",6790
"UCLA___GEOG 139C",6791
"UCLA___GEOG 140",6792
"UCLA___GEOG 141",6793
"UCLA___GEOG M142",4214
"UCLA___GEOG 143",6794
"UCLA___GEOG M144",6735
"UCLA___GEOG 145",6795
"UCLA___GEOG 146",6796
"UCLA___GEOG 147",6797
"UCLA___GEOG 148",6798
"UCLA___GEOG 149",6799
"UCLA___GEOG 150",6800
"UCLA___GEOG 151",6801
"UCLA___GEOG M153",6802
"UCLA___GEOG 158",6803
"UCLA___GEOG 159",6804
"UCLA___GEOG 160",6805
"UCLA___GEOG 161",6806
"UCLA___GEOG 162",6807
"UCLA___GEOG 169A",6808
"UCLA___GEOG 171A",6809
"UCLA___GEOG 171B",6810
"UCLA___GEOG 171C",6811
"UCLA___GEOG 172A",6812
"UCLA___GEOG 172B",6813
"UCLA___GEOG 172C",6814
"UCLA___GEOG 173A",6815
"UCLA___GEOG 174A",6816
"UCLA___GEOG 175A",6817
"UCLA___GEOG 175B",6818
"UCLA___GEOG 176A",6819
"UCLA___GEOG 178",6820
"UCLA___GEOG 180",6821
"UCLA___GEOG 181A",6822
"UCLA___GEOG 181B",6823
"UCLA___GEOG 181C",6824
"UCLA___GEOG 182A",6825
"UCLA___GEOG 182B",6826
"UCLA___GEOG 182C",6827
"UCLA___GEOG 184",6828
"UCLA___GEOG 185",6829
"UCLA___GEOG M186",6830
"UCLA___GEOG 187",6831
"UCLA___GEOG 191",6832
"UCLA___GEOG 195",6833
"UCLA___GEOG 198A",6834
"UCLA___GEOG 198B",6835
"UCLA___GERMAN 1",6836
"UCLA___GERMAN 2",6837
"UCLA___GERMAN 3",6838
"UCLA___GERMAN 4",6839
"UCLA___GERMAN 5",6840
"UCLA___GERMAN 6",6841
"UCLA___GERMAN 8",6842
"UCLA___GERMAN 50B",6843
"UCLA___GERMAN 59",6844
"UCLA___GERMAN 61A",6845
"UCLA___GERMAN 88",6846
"UCLA___GERMAN 102",6847
"UCLA___GERMAN 103",6848
"UCLA___GERMAN 104",6849
"UCLA___GERMAN 109",6850
"UCLA___GERMAN 110",6851
"UCLA___GERMAN 112",6852
"UCLA___GERMAN 113",6853
"UCLA___GERMAN 114",6854
"UCLA___GERMAN 115",6855
"UCLA___GERMAN 116",6856
"UCLA___GERMAN 117",6857
"UCLA___GERMAN 118SL",6858
"UCLA___GERMAN 140",6859
"UCLA___GERMAN 141",6860
"UCLA___GERMAN C142",6861
"UCLA___GERMAN 152",6862
"UCLA___GERMAN 153",6863
"UCLA___GERMAN 154",6864
"UCLA___GERMAN 155",6865
"UCLA___GERMAN 157",6866
"UCLA___GERMAN 158",6867
"UCLA___GERMAN 159",6868
"UCLA___GERMAN 170",6869
"UCLA___GERMAN 173",6870
"UCLA___GERMAN 174",6871
"UCLA___GERMAN 175",6872
"UCLA___GERMAN 187",6873
"UCLA___GERMAN 191",6874
"UCLA___GERMAN 199",6875
"UCLA___GRNTLGY M104C",4928
"UCLA___GRNTLGY M104D",6876
"UCLA___GRNTLGY M104E",6877
"UCLA___GRNTLGY M108",6878
"UCLA___GRNTLGY M119O",6879
"UCLA___GRNTLGY M119X",6880
"UCLA___GRNTLGY 120",6881
"UCLA___GRNTLGY M142XP",6882
"UCLA___GRNTLGY M150",6883
"UCLA___GRNTLGY M165",5651
"UCLA___GRNTLGY 199",6884
"UCLA___GLB HLT 100",6885
"UCLA___GLB HLT 110A",6886
"UCLA___GLB HLT 110B",6887
"UCLA___GLB HLT 130",6888
"UCLA___GLB HLT 140",6889
"UCLA___GLB HLT 150",6890
"UCLA___GLB HLT 160",6891
"UCLA___GLB HLT 191",6892
"UCLA___GLB HLT 195CE",6893
"UCLA___GLB HLT 199",6894
"UCLA___GJ STDS M25",6456
"UCLA___GJ STDS M35",6458
"UCLA___GJ STDS M50A",6463
"UCLA___GJ STDS M50B",6464
"UCLA___GJ STDS 101",6895
"UCLA___GJ STDS M103",6471
"UCLA___GJ STDS M109",3964
"UCLA___GJ STDS M110A",3978
"UCLA___GJ STDS M110B",3979
"UCLA___GJ STDS M111",3970
"UCLA___GJ STDS M119",3962
"UCLA___GJ STDS 122A",6896
"UCLA___GJ STDS 122B",6897
"UCLA___GJ STDS 122C",6898
"UCLA___GJ STDS 125",6899
"UCLA___GJ STDS M130",4227
"UCLA___GJ STDS M131",6479
"UCLA___GJ STDS 165",6900
"UCLA___GJ STDS 186",6901
"UCLA___GJ STDS 186A",6902
"UCLA___GJ STDS 195",6903
"UCLA___GJ STDS 196",6904
"UCLA___GLBL ST 1",6905
"UCLA___GLBL ST 102",6906
"UCLA___GLBL ST 103",6907
"UCLA___GLBL ST 104",6908
"UCLA___GLBL ST 110A",6909
"UCLA___GLBL ST 110B",6910
"UCLA___GLBL ST 112AD",6911
"UCLA___GLBL ST 112BD",6912
"UCLA___GLBL ST 113AD",6913
"UCLA___GLBL ST 113BD",6914
"UCLA___GLBL ST 114AD",6915
"UCLA___GLBL ST 114BD",6916
"UCLA___GLBL ST 120",6917
"UCLA___GLBL ST 125",6918
"UCLA___GLBL ST 140",6919
"UCLA___GLBL ST 141",6920
"UCLA___GLBL ST 145",6921
"UCLA___GLBL ST 160",6922
"UCLA___GLBL ST M161",6923
"UCLA___GLBL ST M177",6634
"UCLA___GLBL ST 188A",6924
"UCLA___GLBL ST 188B",6925
"UCLA___GLBL ST 191",6926
"UCLA___GLBL ST 199",6927
"UCLA___GLBL ST 199A",6928
"UCLA___GLBL ST 199B",6929
"UCLA___GREEK 1",6930
"UCLA___GREEK 2",6931
"UCLA___GREEK 3",6932
"UCLA___GREEK 8A",6933
"UCLA___GREEK 8B",6934
"UCLA___GREEK 8C",6935
"UCLA___GREEK 8G",6936
"UCLA___GREEK 9A",6937
"UCLA___GREEK 9B",6938
"UCLA___GREEK 9C",6939
"UCLA___GREEK 15",6940
"UCLA___GREEK 16",6941
"UCLA___GREEK 20",6942
"UCLA___GREEK 100",6943
"UCLA___GREEK 101A",6944
"UCLA___GREEK 101B",6945
"UCLA___GREEK 102",6946
"UCLA___GREEK 103",6947
"UCLA___GREEK 104",6948
"UCLA___GREEK 105",6949
"UCLA___GREEK 106",6950
"UCLA___GREEK 107",6951
"UCLA___GREEK 110",6952
"UCLA___GREEK 111",6953
"UCLA___GREEK 112",6954
"UCLA___GREEK 113",6955
"UCLA___GREEK 115",6956
"UCLA___GREEK 121",6957
"UCLA___GREEK 122",6958
"UCLA___GREEK 123",6959
"UCLA___GREEK 124",6960
"UCLA___GREEK 130",6961
"UCLA___GREEK 131",6962
"UCLA___GREEK 132",6963
"UCLA___GREEK 133",6964
"UCLA___GREEK 140",6965
"UCLA___HLT POL 100",6966
"UCLA___HLT POL M110",4613
"UCLA___HLT POL 120",6967
"UCLA___HLT POL 140",6968
"UCLA___HLT POL 141",6969
"UCLA___HLT POL 142",6970
"UCLA___HLT POL 151",6971
"UCLA___HLT POL M168",4045
"UCLA___HEBREW 1A",6972
"UCLA___HEBREW 1B",6973
"UCLA___HEBREW 1C",6974
"UCLA___HEBREW 8",6975
"UCLA___HEBREW 102A",6976
"UCLA___HEBREW 102B",6977
"UCLA___HEBREW 102C",6978
"UCLA___HEBREW 103A",6979
"UCLA___HEBREW 103B",6980
"UCLA___HEBREW 103C",6981
"UCLA___HEBREW 110A",6982
"UCLA___HEBREW 110B",6983
"UCLA___HEBREW 110C",6984
"UCLA___HEBREW 111A",6985
"UCLA___HEBREW 111B",6986
"UCLA___HEBREW 111C",6987
"UCLA___HEBREW M113",6988
"UCLA___HEBREW 120",6989
"UCLA___HEBREW 125",6990
"UCLA___HEBREW 130",6991
"UCLA___HEBREW 135",6992
"UCLA___HEBREW C140",6993
"UCLA___HEBREW 170",6994
"UCLA___HEBREW 180A",6995
"UCLA___HEBREW 180B",6996
"UCLA___HIN-URD 1",6997
"UCLA___HIN-URD 2",6998
"UCLA___HIN-URD 3",6999
"UCLA___HIN-URD 3R",7000
"UCLA___HIN-URD 100A",7001
"UCLA___HIN-URD 100B",7002
"UCLA___HIN-URD 100C",7003
"UCLA___HIST 1A",7004
"UCLA___HIST 1B",7005
"UCLA___HIST 1C",7006
"UCLA___HIST 2B",7007
"UCLA___HIST 2C",7008
"UCLA___HIST 3A",7009
"UCLA___HIST 3B",7010
"UCLA___HIST 3C",7011
"UCLA___HIST 3D",7012
"UCLA___HIST M4",7013
"UCLA___HIST 5",7014
"UCLA___HIST 8A",7015
"UCLA___HIST 8B",7016
"UCLA___HIST 8C",7017
"UCLA___HIST 9A",7018
"UCLA___HIST 9C",7019
"UCLA___HIST 9D",7020
"UCLA___HIST 9E",7021
"UCLA___HIST M10A",3942
"UCLA___HIST 10B",7022
"UCLA___HIST 10BW",7023
"UCLA___HIST 11A",7024
"UCLA___HIST 11B",7025
"UCLA___HIST 12A",7026
"UCLA___HIST 12B",7027
"UCLA___HIST 12C",7028
"UCLA___HIST 12D",7029
"UCLA___HIST 13A",7030
"UCLA___HIST 13B",7031
"UCLA___HIST 13C",7032
"UCLA___HIST 14",7033
"UCLA___HIST 20",7034
"UCLA___HIST 21",7035
"UCLA___HIST 22",7036
"UCLA___HIST M60",4081
"UCLA___HIST M60W",4082
"UCLA___HIST 88",7037
"UCLA___HIST 88GE",7038
"UCLA___HIST 94",7039
"UCLA___HIST 96W",7040
"UCLA___HIST 97A",7041
"UCLA___HIST 97B",7042
"UCLA___HIST 97C",7043
"UCLA___HIST 97D",7044
"UCLA___HIST 97E",7045
"UCLA___HIST 97F",7046
"UCLA___HIST 97G",7047
"UCLA___HIST 97I",7048
"UCLA___HIST 97J",7049
"UCLA___HIST 97K",7050
"UCLA___HIST 97L",7051
"UCLA___HIST 97M",7052
"UCLA___HIST 97N",7053
"UCLA___HIST 97O",7054
"UCLA___HIST 100",7055
"UCLA___HIST 101",7056
"UCLA___HIST C101A",7057
"UCLA___HIST C101B",7058
"UCLA___HIST 102A",7059
"UCLA___HIST M103A",4088
"UCLA___HIST M103B",4089
"UCLA___HIST M104A",4090
"UCLA___HIST M104B",4091
"UCLA___HIST M104C",4092
"UCLA___HIST M104D",4093
"UCLA___HIST 105A",7060
"UCLA___HIST 105B",7061
"UCLA___HIST 105C",7062
"UCLA___HIST M106",7063
"UCLA___HIST 107A",7064
"UCLA___HIST 107B",7065
"UCLA___HIST 107C",7066
"UCLA___HIST 107D",7067
"UCLA___HIST 107E",7068
"UCLA___HIST 108A",7069
"UCLA___HIST 108B",7070
"UCLA___HIST M108C",4238
"UCLA___HIST 109B",7071
"UCLA___HIST M110A",4098
"UCLA___HIST M110B",4099
"UCLA___HIST M110C",4100
"UCLA___HIST 111A",7072
"UCLA___HIST 111B",7073
"UCLA___HIST 111C",7074
"UCLA___HIST 112A",7075
"UCLA___HIST 112B",7076
"UCLA___HIST 112BD",7077
"UCLA___HIST M112C",5175
"UCLA___HIST 112D",7078
"UCLA___HIST M112E",5176
"UCLA___HIST 113A",7079
"UCLA___HIST 113B",7080
"UCLA___HIST M113C",5181
"UCLA___HIST 114A",7081
"UCLA___HIST 114B",7082
"UCLA___HIST 114C",7083
"UCLA___HIST 115",7084
"UCLA___HIST 116A",7085
"UCLA___HIST 116B",7086
"UCLA___HIST M116C",5214
"UCLA___HIST 119A",7087
"UCLA___HIST 119B",7088
"UCLA___HIST 119C",7089
"UCLA___HIST 119D",7090
"UCLA___HIST 120A",7091
